lat,long,restriction_score,neighbourhood group,host_type,id
40.69693,-73.97396,1,Brooklyn,Professional,26872173
40.69632,-73.97553,1,Brooklyn,Professional,26872725
40.71926,-73.96035,1,Brooklyn,Individual,26873830
40.72973,-74.00166,1,Manhattan,Individual,26874382
40.76437,-73.99184,2,Manhattan,Individual,26876039
40.80092,-73.96195,1,Manhattan,Individual,26876591
40.75332,-73.99539,1,Manhattan,Individual,26878248
40.72175,-73.98259,3,Manhattan,Individual,26878800
40.62958,-73.96137,1,Brooklyn,Individual,26879905
40.70701,-74.01007,2,Manhattan,Individual,26881009
40.60825,-73.75695,2,Queens,Individual,26881562
40.72208,-74.00389,1,Manhattan,Individual,26885980
40.88452,-73.91065,1,Bronx,Individual,26887085
40.70385,-73.91694,1,Brooklyn,Professional,26892608
40.74337,-73.97726,4,Manhattan,Individual,26893712
40.65792,-73.73945,1,Queens,Individual,26894265
40.787,-73.97237,1,Manhattan,Individual,26894817
40.68209,-73.91323,1,Brooklyn,Individual,26898683
40.74908,-73.87961,2,Queens,Individual,26900340
40.65022,-73.96281,2,Brooklyn,Individual,26901445
40.73942,-73.98648,3,Manhattan,Individual,26901997
40.7003,-73.9406,1,Brooklyn,Professional,26906968
40.74612,-73.97417,4,Manhattan,Individual,26909729
40.69935,-73.93889,2,Brooklyn,Professional,26910281
40.70024,-73.9392,1,Brooklyn,Professional,26910834
40.66192,-73.88213,1,Brooklyn,Individual,26914147
40.50641,-74.23059,2,Staten Island,Individual,26915252
40.7643,-73.9876,1,Manhattan,Individual,26918566
40.69403,-73.91991,1,Brooklyn,Professional,26920223
40.69383,-73.91878,2,Brooklyn,Professional,26921880
40.74536,-73.97222,1,Manhattan,Individual,26923537
40.69171,-73.98145,1,Brooklyn,Individual,26924089
40.76369,-73.991,3,Manhattan,Individual,26925746
40.65681,-73.87854,1,Brooklyn,Individual,26926850
40.74704,-74.00239,2,Manhattan,Individual,26928507
40.88531,-73.90008,1,Bronx,Individual,26929060
40.66731,-73.98547,1,Brooklyn,Individual,26930164
40.7428,-73.9956,1,Manhattan,Individual,26930716
40.7665,-73.98578,1,Manhattan,Individual,26931821
40.72105,-73.93933,1,Brooklyn,Individual,26933478
40.69235,-73.97369,1,Brooklyn,Professional,26934030
40.70612,-74.00464,2,Manhattan,Individual,26935135
40.82817,-73.94598,1,Manhattan,Individual,26935687
40.76316,-73.82337,1,Queens,Individual,26936239
40.67711,-73.95,1,Brooklyn,Professional,26943972
40.80621,-73.94877,1,Manhattan,Individual,26947838
40.78642,-73.97723,2,Manhattan,Professional,26948390
40.7459,-73.98663,1,Manhattan,Individual,26949495
40.71431,-73.9532,1,Brooklyn,Individual,26950599
40.72254,-73.99985,1,Manhattan,Professional,26956122
40.68557,-73.93023,2,Brooklyn,Individual,26957227
40.69312,-73.96051,1,Brooklyn,Individual,26958331
40.68603,-73.92006,1,Brooklyn,Individual,26961093
40.72076,-73.9885,1,Manhattan,Individual,26962750
40.75283,-73.82561,1,Queens,Individual,26963854
40.67606,-73.98251,2,Brooklyn,Individual,26965511
40.75809,-73.91271,1,Queens,Professional,26967721
40.76135,-73.80724,1,Queens,Professional,26971034
40.77842,-73.95026,5,Manhattan,Individual,26977662
40.76209,-73.96181,1,Manhattan,Individual,26979319
40.72434,-73.99945,2,Manhattan,Individual,26982633
40.8129,-73.94391,1,Manhattan,Individual,26983737
40.77065,-73.96675,1,Manhattan,Professional,26984842
40.75372,-73.97232,1,Manhattan,Individual,26989260
40.74887,-73.93829,1,Queens,Professional,26993126
40.7061,-74.00936,1,Manhattan,Individual,27000859
40.76418,-73.9555,1,Manhattan,Individual,27001411
40.72347,-73.97792,2,Manhattan,Individual,27001963
40.76135,-73.99343,2,Manhattan,Individual,27003068
40.64265,-73.99138,1,Brooklyn,Professional,27005829
40.74496,-73.97678,2,Manhattan,Individual,27006934
40.80369,-73.94764,1,Manhattan,Professional,27008038
40.72056,-73.98894,1,Manhattan,Individual,27009695
40.74762,-73.94278,1,Queens,Professional,27015218
40.66537,-73.88569,1,Brooklyn,Individual,27016875
40.70919,-73.95755,1,Brooklyn,Individual,27019637
40.76199,-73.99884,1,Manhattan,Individual,27020741
40.75424,-73.96416,2,Manhattan,Professional,27023503
40.72304,-73.98372,2,Manhattan,Individual,27024055
40.74293,-73.97923,1,Manhattan,Individual,27024607
40.71269,-73.95902,1,Brooklyn,Individual,27025160
40.78166,-73.94593,1,Manhattan,Professional,27025712
40.74307,-73.98386,2,Manhattan,Individual,27029026
40.65905,-73.88273,2,Brooklyn,Individual,27030130
40.76769,-73.96692,1,Manhattan,Individual,27030683
40.61819,-74.03296,2,Brooklyn,Individual,27031787
40.71421,-73.96259,1,Brooklyn,Individual,27033997
40.66678,-73.97709,1,Brooklyn,Individual,27035101
40.74405,-73.97349,1,Manhattan,Professional,27035653
40.74424,-73.97272,1,Manhattan,Professional,27039520
40.70769,-73.96257,1,Brooklyn,Individual,27041176
40.74511,-73.82909,1,Queens,Individual,27041729
40.76332,-73.91166,1,Queens,Individual,27043386
40.74696,-73.87104,1,Queens,Individual,27043938
40.7846,-73.97636,1,Manhattan,Professional,27045043
40.79879,-73.94202,1,Manhattan,Professional,27045595
40.68981,-73.9604,1,Brooklyn,Professional,27047804
40.71261,-73.98857,1,Manhattan,Individual,27048909
40.70022,-73.89597,1,Queens,Professional,27050013
40.68382,-73.95022,1,Brooklyn,Professional,27050566
40.7191,-73.94494,1,Brooklyn,Individual,27052222
40.82759,-73.92081,1,Bronx,Individual,27054432
40.68091,-73.95006,2,Brooklyn,Professional,27056641
40.57534,-73.98664,1,Brooklyn,Individual,27057193
40.65982,-73.93468,1,Brooklyn,Professional,27057745
40.76286,-73.99113,1,Manhattan,Individual,27062164
40.75249,-73.9689,1,Manhattan,Individual,27064373
40.80144,-73.94463,4,Manhattan,Individual,27066582
40.70748,-73.92835,2,Brooklyn,Professional,27071553
40.74006,-73.7169,1,Queens,Professional,27074867
40.76536,-73.98866,2,Manhattan,Individual,27075419
40.71918,-73.95591,1,Brooklyn,Individual,27082047
40.81858,-73.94524,1,Manhattan,Individual,27082599
40.80491,-73.96339,4,Manhattan,Individual,27083704
40.69691,-73.98237,1,Brooklyn,Individual,27088122
40.76164,-73.99218,1,Manhattan,Individual,27090331
40.7637,-73.99184,2,Manhattan,Individual,27091436
40.76954,-73.94959,1,Manhattan,Individual,27092540
40.66008,-73.99684,1,Brooklyn,Individual,27093093
40.69524,-73.93234,1,Brooklyn,Professional,27094197
40.69423,-73.91945,1,Brooklyn,Professional,27094750
40.76465,-73.98155,1,Manhattan,Individual,27095302
40.70056,-73.92162,2,Brooklyn,Individual,27095854
40.69208,-73.91296,2,Brooklyn,Professional,27104139
40.75625,-73.99357,1,Manhattan,Individual,27104691
40.74383,-73.951,1,Queens,Professional,27105796
40.69965,-73.93909,1,Brooklyn,Professional,27108005
40.72098,-73.9972,1,Manhattan,Individual,27109662
40.75855,-73.96661,1,Manhattan,Individual,27110214
40.70105,-73.93954,2,Brooklyn,Professional,27111319
40.84143,-73.94569,1,Manhattan,Professional,27117394
40.60724,-73.95219,2,Brooklyn,Individual,27119603
40.71556,-73.94245,1,Brooklyn,Individual,27120708
40.6771,-73.96007,2,Brooklyn,Individual,27124021
40.7043,-73.94285,1,Brooklyn,Individual,27141143
40.69429,-73.91385,2,Brooklyn,Professional,27146666
40.68273,-73.9193,1,Brooklyn,Individual,27148323
40.73996,-73.92829,1,Queens,Professional,27151636
40.74869,-73.94294,1,Queens,Individual,27153293
40.7069,-73.94521,1,Brooklyn,Professional,27154398
40.71722,-73.98388,1,Manhattan,Individual,27158264
40.739,-73.92796,1,Queens,Professional,27158816
40.75237,-73.97092,1,Manhattan,Individual,27159369
40.71659,-73.94397,1,Brooklyn,Professional,27159921
40.7655,-73.98871,1,Manhattan,Professional,27162130
40.67511,-73.90836,1,Brooklyn,Individual,27170967
40.7639,-73.99542,1,Manhattan,Professional,27174281
40.7645,-73.99434,1,Manhattan,Professional,27175385
40.66085,-73.95586,1,Brooklyn,Individual,27175938
40.72198,-73.97678,1,Manhattan,Individual,27176490
40.70424,-74.00789,1,Manhattan,Individual,27182565
40.74568,-73.90844,2,Queens,Individual,27183118
40.72165,-73.99584,1,Manhattan,Individual,27186984
40.74499,-74.00704,2,Manhattan,Individual,27188088
40.73724,-73.99429,4,Manhattan,Professional,27191402
40.75777,-73.93509,2,Queens,Individual,27194164
40.5771,-73.96499,1,Brooklyn,Individual,27194716
40.64457,-73.94915,2,Brooklyn,Professional,27198582
40.75938,-73.88219,1,Queens,Professional,27199687
40.78149,-73.95168,2,Manhattan,Individual,27200239
40.67804,-73.86761,2,Brooklyn,Professional,27201896
40.7509,-73.98557,1,Manhattan,Individual,27212389
40.63524,-74.0039,1,Brooklyn,Professional,27215151
40.72256,-73.94889,1,Brooklyn,Individual,27217912
40.67887,-74.00582,4,Brooklyn,Individual,27229511
40.81566,-73.94174,1,Manhattan,Professional,27232272
40.68991,-73.96132,1,Brooklyn,Professional,27233929
40.68793,-73.95457,1,Brooklyn,Professional,27234481
40.68743,-73.95257,1,Brooklyn,Individual,27235586
40.68298,-73.9298,1,Brooklyn,Professional,27236691
40.6941,-73.96295,2,Brooklyn,Professional,27237795
40.68293,-73.92924,2,Brooklyn,Professional,27238348
40.69333,-73.965,2,Brooklyn,Professional,27238900
40.63673,-73.94988,2,Brooklyn,Individual,27240004
40.74887,-74.00498,2,Manhattan,Individual,27240557
40.65603,-73.95832,1,Brooklyn,Individual,27241109
40.72549,-73.94912,1,Brooklyn,Individual,27241661
40.74786,-73.93889,1,Queens,Individual,27242214
40.63293,-73.97117,1,Brooklyn,Individual,27242766
40.72281,-73.98099,2,Manhattan,Individual,27243871
40.5949,-74.07084,2,Staten Island,Individual,27244975
40.80911,-73.93698,2,Manhattan,Individual,27245527
40.75916,-73.92541,2,Queens,Individual,27246632
40.66986,-73.95598,1,Brooklyn,Individual,27247184
40.7319,-73.98981,2,Manhattan,Individual,27251050
40.70833,-74.00497,1,Manhattan,Professional,27252155
40.68019,-73.98408,2,Brooklyn,Professional,27254917
40.70318,-73.92636,1,Brooklyn,Individual,27255469
40.69414,-73.94073,1,Brooklyn,Individual,27258230
40.75726,-73.96671,1,Manhattan,Individual,27260440
40.66242,-73.92833,1,Brooklyn,Individual,27262096
40.7664,-73.8227,3,Queens,Professional,27263753
40.76192,-73.98696,2,Manhattan,Professional,27267619
40.73171,-73.95374,1,Brooklyn,Professional,27268172
40.68477,-73.9509,1,Brooklyn,Individual,27271486
40.81745,-73.94441,2,Manhattan,Professional,27276456
40.70964,-74.01798,2,Manhattan,Individual,27278665
40.64567,-73.89091,2,Brooklyn,Individual,27279770
40.7199,-73.95085,1,Brooklyn,Individual,27280875
40.67671,-73.93991,1,Brooklyn,Individual,27281427
40.72555,-73.98198,1,Manhattan,Individual,27284188
40.67555,-73.95298,2,Brooklyn,Individual,27286398
40.76067,-73.9198,1,Queens,Individual,27289159
40.67822,-73.90938,2,Brooklyn,Individual,27291368
40.74833,-73.97253,1,Manhattan,Professional,27292473
40.69221,-73.95168,1,Brooklyn,Professional,27294130
40.75229,-73.96953,1,Manhattan,Individual,27294682
40.75225,-73.97107,1,Manhattan,Professional,27297444
40.75209,-73.96944,1,Manhattan,Individual,27298548
40.7449,-73.97888,2,Manhattan,Individual,27304624
40.71799,-73.95826,1,Brooklyn,Individual,27305176
40.7193,-73.93993,1,Brooklyn,Individual,27308490
40.86471,-73.92474,1,Manhattan,Individual,27311251
40.71043,-73.95963,1,Brooklyn,Individual,27311803
40.74325,-73.99528,2,Manhattan,Individual,27315117
40.58921,-73.79967,1,Queens,Individual,27316222
40.76558,-73.98855,1,Manhattan,Professional,27320640
40.80855,-73.92948,2,Bronx,Individual,27321745
40.70774,-73.90929,1,Queens,Individual,27322297
40.70762,-74.00233,1,Manhattan,Individual,27326716
40.70379,-73.91708,2,Brooklyn,Professional,27327268
40.67459,-73.9576,1,Brooklyn,Individual,27327820
40.73054,-74.00061,2,Manhattan,Individual,27328372
40.75549,-73.96938,1,Manhattan,Individual,27332239
40.71735,-73.96441,1,Brooklyn,Individual,27337209
40.70301,-73.92552,1,Brooklyn,Professional,27338314
40.73352,-73.84721,1,Queens,Individual,27349912
40.69298,-73.86396,1,Queens,Professional,27351017
40.64116,-73.98589,1,Brooklyn,Professional,27352121
40.72936,-73.98298,1,Manhattan,Individual,27352674
40.744,-73.90185,1,Queens,Individual,27353226
40.86249,-73.89234,2,Bronx,Professional,27355435
40.76516,-73.98817,2,Manhattan,Individual,27356540
40.59549,-73.78857,1,Queens,Individual,27358197
40.68506,-73.94776,1,Brooklyn,Individual,27380289
40.71863,-73.96358,1,Brooklyn,Professional,27382498
40.76179,-73.76013,1,Queens,Professional,27384155
40.75637,-73.89729,1,Queens,Individual,27385812
40.73085,-73.9837,1,Manhattan,Individual,27387469
40.76614,-73.91371,1,Queens,Individual,27388021
40.71358,-73.94092,2,Brooklyn,Professional,27389678
40.74315,-73.99591,1,Manhattan,Individual,27394096
40.74839,-73.98087,2,Manhattan,Individual,27398515
40.803,-73.93913,1,Manhattan,Professional,27400171
40.7206,-73.97913,1,Manhattan,Individual,27403485
40.71199,-73.96479,1,Brooklyn,Individual,27417293
40.7789,-73.95554,1,Manhattan,Individual,27421711
40.71807,-73.99843,2,Manhattan,Individual,27422263
40.86143,-73.84556,1,Bronx,Professional,27422816
40.81615,-73.94359,2,Manhattan,Professional,27424473
40.70281,-73.93188,1,Brooklyn,Individual,27426682
40.76591,-73.90934,2,Queens,Individual,27427234
40.77415,-73.79218,1,Queens,Individual,27429443
40.72546,-73.98703,2,Manhattan,Individual,27433862
40.83325,-73.94034,2,Manhattan,Individual,27434414
40.76125,-73.99506,1,Manhattan,Individual,27441042
40.77297,-73.9553,1,Manhattan,Professional,27443803
40.71878,-74.00491,1,Manhattan,Individual,27444355
40.83029,-73.94191,1,Manhattan,Professional,27444908
40.63926,-73.96416,2,Brooklyn,Professional,27446012
40.63415,-73.95208,1,Brooklyn,Individual,27447117
40.71186,-73.9399,1,Brooklyn,Professional,27448774
40.72782,-73.99759,2,Manhattan,Professional,27449326
40.72715,-73.98327,1,Manhattan,Professional,27450983
40.67327,-73.94951,1,Brooklyn,Professional,27454297
40.72902,-74.00152,3,Manhattan,Individual,27456506
40.71449,-73.9569,3,Brooklyn,Individual,27457611
40.72229,-73.94846,1,Brooklyn,Individual,27458715
40.76246,-73.99193,1,Manhattan,Individual,27459268
40.74345,-73.82721,2,Queens,Professional,27461477
40.71246,-73.94014,2,Brooklyn,Professional,27462581
40.5954,-73.7764,1,Queens,Individual,27464238
40.68834,-73.90714,1,Brooklyn,Individual,27465895
40.71767,-73.9997,5,Manhattan,Professional,27466447
40.72304,-73.9791,2,Manhattan,Individual,27467552
40.65087,-73.95566,1,Brooklyn,Individual,27470866
40.65168,-73.96269,1,Brooklyn,Individual,27481360
40.72309,-73.98519,2,Manhattan,Individual,27483016
40.79577,-73.97377,3,Manhattan,Individual,27490749
40.72205,-73.91024,1,Queens,Individual,27493510
40.76384,-73.98248,1,Manhattan,Individual,27494062
40.71073,-73.96208,2,Brooklyn,Individual,27495719
40.69346,-73.96064,2,Brooklyn,Professional,27499033
40.69107,-73.92638,1,Brooklyn,Individual,27500138
40.80927,-73.9472,1,Manhattan,Individual,27502899
40.71797,-73.94948,3,Brooklyn,Individual,27505661
40.64137,-73.98654,1,Brooklyn,Individual,27506765
40.76577,-73.98482,1,Manhattan,Individual,27507870
40.76769,-73.99129,1,Manhattan,Individual,27508422
40.72088,-74.00318,1,Manhattan,Individual,27510079
40.65394,-73.92777,1,Brooklyn,Individual,27511736
40.66801,-73.94863,2,Brooklyn,Individual,27512841
40.7223,-73.99508,1,Manhattan,Individual,27513393
40.75747,-73.96892,1,Manhattan,Individual,27513945
40.71808,-73.94261,2,Brooklyn,Professional,27514498
40.82093,-73.91279,1,Bronx,Individual,27520021
40.71129,-73.96555,1,Brooklyn,Professional,27522230
40.7122,-73.96667,1,Brooklyn,Professional,27523334
40.76986,-73.80515,1,Queens,Professional,27527753
40.6838,-73.92854,3,Brooklyn,Individual,27529410
40.76557,-73.9909,2,Manhattan,Individual,27534933
40.81842,-73.9391,1,Manhattan,Professional,27535485
40.69057,-73.90671,1,Brooklyn,Individual,27539351
40.72779,-73.94081,1,Brooklyn,Professional,27541008
40.7144,-73.95757,1,Brooklyn,Individual,27542665
40.70835,-73.95368,1,Brooklyn,Individual,27546531
40.74575,-73.9449,5,Queens,Professional,27547636
40.71968,-73.98453,2,Manhattan,Individual,27549292
40.85247,-73.86418,2,Bronx,Individual,27549845
40.71878,-73.99808,1,Manhattan,Individual,27550949
40.80199,-73.95779,2,Manhattan,Professional,27551502
40.71483,-73.95243,3,Brooklyn,Individual,27552606
40.7206,-74.00023,2,Manhattan,Individual,27556472
40.69855,-73.85279,3,Queens,Individual,27559786
40.77472,-73.92825,1,Queens,Individual,27563652
40.73395,-73.9538,2,Brooklyn,Individual,27566966
40.84218,-73.90969,1,Bronx,Professional,27568623
40.68588,-73.77823,1,Queens,Professional,27572489
40.80618,-73.94587,1,Manhattan,Individual,27574698
40.7469,-73.99038,2,Manhattan,Individual,27577460
40.77574,-73.98917,1,Manhattan,Professional,27578012
40.7572,-73.96464,1,Manhattan,Individual,27585192
40.73835,-73.98121,2,Manhattan,Individual,27586297
40.78627,-73.97995,1,Manhattan,Individual,27588506
40.728,-74.00032,1,Manhattan,Professional,27589058
40.76686,-73.9239,1,Queens,Individual,27589610
40.75957,-73.99535,1,Manhattan,Individual,27591267
40.72045,-73.96313,1,Brooklyn,Individual,27592372
40.76769,-73.91994,1,Queens,Individual,27596238
40.90527,-73.89707,1,Bronx,Individual,27597343
40.79098,-73.97384,1,Manhattan,Professional,27597895
40.65633,-73.95722,1,Brooklyn,Individual,27600656
40.77568,-73.98019,2,Manhattan,Individual,27601209
40.6924,-73.95927,2,Brooklyn,Individual,27601761
40.70982,-73.95831,2,Brooklyn,Individual,27604522
40.75223,-74.00816,1,Manhattan,Individual,27605627
40.85234,-73.82969,2,Bronx,Individual,27606732
40.68978,-73.81468,3,Queens,Individual,27610598
40.77247,-73.95792,1,Manhattan,Individual,27611702
40.7479,-73.87496,1,Queens,Professional,27613359
40.71572,-73.78204,1,Queens,Individual,27614464
40.70795,-73.92039,1,Brooklyn,Individual,27618882
40.72968,-74.00195,1,Manhattan,Individual,27619435
40.746,-73.87506,4,Queens,Individual,27621091
40.71877,-73.99055,1,Manhattan,Individual,27621644
40.6984,-73.84921,1,Queens,Individual,27622196
40.68605,-73.92436,1,Brooklyn,Individual,27623853
40.74133,-73.97706,1,Manhattan,Individual,27624405
40.78774,-73.94627,1,Manhattan,Individual,27625510
40.67136,-73.76248,1,Queens,Individual,27631033
40.63676,-73.97448,1,Brooklyn,Professional,27631585
40.77352,-73.94693,5,Manhattan,Individual,27632137
40.6938,-73.9091,1,Brooklyn,Individual,27632690
40.7154,-73.95438,1,Brooklyn,Individual,27634899
40.58947,-73.81435,1,Queens,Individual,27638213
40.87997,-73.90135,2,Bronx,Individual,27638765
40.69658,-73.85615,1,Queens,Individual,27639317
40.58681,-73.8128,3,Queens,Professional,27643183
40.67331,-73.93212,1,Brooklyn,Individual,27644288
40.68795,-73.9374,1,Brooklyn,Individual,27647050
40.704,-74.00646,1,Manhattan,Individual,27647602
40.66997,-73.92696,1,Brooklyn,Individual,27649259
40.76062,-73.99349,1,Manhattan,Professional,27650363
40.59475,-74.1637,1,Staten Island,Professional,27653125
40.66929,-73.96222,2,Brooklyn,Individual,27654782
40.72567,-73.98635,1,Manhattan,Individual,27656991
40.78586,-73.94475,4,Manhattan,Individual,27660305
40.59389,-73.7906,5,Queens,Individual,27660857
40.58967,-73.81351,1,Queens,Professional,27664723
40.67606,-73.78288,1,Queens,Professional,27665275
40.84443,-73.78497,4,Bronx,Professional,27668037
40.6986,-73.91914,3,Brooklyn,Professional,27668589
40.80739,-73.96068,1,Manhattan,Individual,27669694
40.76836,-73.98419,5,Manhattan,Individual,27670798
40.81795,-73.94099,2,Manhattan,Individual,27671351
40.74717,-73.94254,4,Queens,Professional,27676321
40.69987,-73.92203,2,Brooklyn,Professional,27677978
40.71197,-73.99019,1,Manhattan,Individual,27682949
40.84295,-73.78433,4,Bronx,Professional,27683501
40.68784,-73.98579,1,Brooklyn,Individual,27685711
40.69128,-73.92078,2,Brooklyn,Individual,27693995
40.68301,-73.9138,4,Brooklyn,Individual,27696757
40.74921,-73.99777,4,Manhattan,Individual,27701727
40.69718,-73.92328,1,Brooklyn,Individual,27702280
40.83967,-73.94189,1,Manhattan,Professional,27707803
40.70181,-73.92541,1,Brooklyn,Professional,27708355
40.68294,-73.9258,1,Brooklyn,Individual,27709459
40.59947,-73.76468,1,Queens,Individual,27710012
40.72823,-73.97967,1,Manhattan,Individual,27712773
40.70157,-73.92542,1,Brooklyn,Professional,27713326
40.76399,-73.98639,2,Manhattan,Individual,27714982
40.81458,-73.93696,1,Manhattan,Individual,27715535
40.74943,-73.97173,2,Manhattan,Professional,27727133
40.80658,-73.95736,2,Manhattan,Professional,27728790
40.75512,-73.99437,1,Manhattan,Individual,27729342
40.75138,-73.81515,1,Queens,Professional,27730447
40.67189,-73.78008,3,Queens,Professional,27731551
40.82913,-73.94484,10,Manhattan,Individual,27734865
40.73495,-74.00583,1,Manhattan,Individual,27737074
40.86263,-73.89088,1,Bronx,Professional,27742597
40.58954,-73.81361,1,Queens,Individual,27744807
40.69576,-73.94314,1,Brooklyn,Professional,27748120
40.75987,-73.99615,1,Manhattan,Individual,27749777
40.76565,-73.88278,2,Queens,Individual,27753091
40.77469,-73.95181,2,Manhattan,Individual,27768003
40.76294,-73.99167,1,Manhattan,Individual,27774079
40.69212,-73.92521,1,Brooklyn,Individual,27774631
40.73258,-73.9819,3,Manhattan,Individual,27775735
40.84467,-73.94289,1,Manhattan,Individual,27776840
40.7401,-73.98256,10,Manhattan,Individual,27777392
40.74218,-73.99813,1,Manhattan,Individual,27780154
40.75906,-73.99049,1,Manhattan,Individual,27781258
40.69807,-73.93466,5,Brooklyn,Individual,27783468
40.80655,-73.85093,2,Bronx,Individual,27786229
40.73776,-73.98418,2,Manhattan,Individual,27791200
40.72349,-73.99457,1,Manhattan,Individual,27793961
40.74356,-73.95314,1,Queens,Individual,27800589
40.68767,-73.95805,1,Brooklyn,Individual,27801141
40.62878,-74.07301,1,Staten Island,Individual,27806664
40.71437,-73.9437,2,Brooklyn,Individual,27808321
40.63107,-74.0255,2,Brooklyn,Individual,27810530
40.63845,-73.94365,1,Brooklyn,Individual,27813844
40.69326,-73.90316,1,Queens,Individual,27814396
40.671,-73.77911,1,Queens,Professional,27818815
40.74395,-73.99109,1,Manhattan,Professional,27821024
40.76111,-73.98511,1,Manhattan,Professional,27821576
40.72229,-73.99888,1,Manhattan,Professional,27822129
40.76483,-73.91897,1,Queens,Individual,27829309
40.70428,-73.85726,1,Queens,Individual,27831518
40.60146,-73.94673,1,Brooklyn,Individual,27833727
40.69053,-73.73203,1,Queens,Individual,27835384
40.73261,-73.95157,2,Brooklyn,Individual,27836488
40.8026,-73.95373,2,Manhattan,Individual,27839250
40.81486,-73.95795,2,Manhattan,Professional,27846430
40.6978,-73.92589,1,Brooklyn,Professional,27846982
40.68111,-73.91294,1,Brooklyn,Professional,27848087
40.68471,-73.92627,1,Brooklyn,Individual,27849191
40.75896,-73.99153,2,Manhattan,Individual,27849744
40.67764,-73.94991,1,Brooklyn,Individual,27850296
40.7715,-73.9877,2,Manhattan,Individual,27851401
40.68671,-73.93044,1,Brooklyn,Individual,27853610
40.7448,-74.00761,1,Manhattan,Professional,27854714
40.61693,-73.95354,1,Brooklyn,Individual,27857476
40.8154,-73.84657,1,Bronx,Professional,27859685
40.81539,-73.84669,2,Bronx,Professional,27861342
40.71877,-74.0026,1,Manhattan,Individual,27862999
40.70688,-73.90981,1,Queens,Professional,27864656
40.69053,-73.92635,2,Brooklyn,Individual,27868522
40.68639,-73.81847,1,Queens,Individual,27869626
40.73192,-73.95839,2,Brooklyn,Individual,27872940
40.69342,-73.92679,3,Brooklyn,Individual,27877359
40.78332,-73.95155,1,Manhattan,Individual,27879016
40.73896,-73.99935,2,Manhattan,Individual,27881225
40.72132,-73.99586,3,Manhattan,Individual,27882882
40.68432,-73.85862,2,Queens,Individual,27883434
40.75267,-73.93028,1,Queens,Individual,27883986
40.76443,-73.98516,1,Manhattan,Individual,27887300
40.76349,-73.92577,1,Queens,Individual,27888957
40.68807,-73.96572,1,Brooklyn,Individual,27889509
40.68194,-73.93567,1,Brooklyn,Professional,27893375
40.7617,-73.99815,1,Manhattan,Individual,27897794
40.72013,-73.98769,1,Manhattan,Individual,27901660
40.66049,-73.96162,2,Brooklyn,Professional,27904974
40.75415,-73.93144,1,Queens,Professional,27905526
40.75366,-73.9311,6,Queens,Professional,27907183
40.76082,-73.99709,1,Manhattan,Professional,27912154
40.76083,-73.99727,1,Manhattan,Professional,27912706
40.72874,-73.98344,1,Manhattan,Professional,27923752
40.686,-73.93,2,Brooklyn,Individual,27928170
40.79266,-73.9474,2,Manhattan,Individual,27931484
40.73799,-73.92749,1,Queens,Individual,27933141
40.65229,-73.95139,1,Brooklyn,Individual,27943082
40.68932,-73.91374,1,Brooklyn,Individual,27943635
40.78099,-73.95366,1,Manhattan,Individual,27944187
40.75579,-73.99094,2,Manhattan,Professional,27945844
40.71466,-73.98676,1,Manhattan,Individual,27947501
40.68557,-73.72731,2,Queens,Individual,27949158
40.83146,-73.89666,1,Bronx,Individual,27949710
40.6878,-73.98145,3,Brooklyn,Individual,27950815
40.7047,-73.9225,2,Brooklyn,Individual,27954128
40.75343,-74.00208,2,Manhattan,Individual,27954681
40.70997,-73.96289,1,Brooklyn,Individual,27955233
40.81697,-73.94225,2,Manhattan,Individual,27958547
40.77889,-73.97668,2,Manhattan,Individual,27959099
40.81951,-73.94161,1,Manhattan,Individual,27960756
40.66266,-73.98908,1,Brooklyn,Individual,27962965
40.68676,-73.93788,2,Brooklyn,Professional,27965727
40.82179,-73.95522,1,Manhattan,Professional,27969040
40.69389,-73.86823,2,Queens,Professional,27976220
40.76267,-73.9261,2,Queens,Individual,27976773
40.69635,-73.93743,1,Brooklyn,Professional,27977877
40.59131,-73.97114,2,Brooklyn,Professional,27978982
40.69185,-73.86431,1,Queens,Professional,27979534
40.69183,-73.86523,2,Queens,Professional,27980086
40.73231,-73.98689,2,Manhattan,Individual,27981743
40.69137,-73.86591,2,Queens,Professional,27982296
40.72781,-73.94947,2,Brooklyn,Individual,27983953
40.74387,-73.82556,1,Queens,Professional,27986162
40.76688,-73.94688,2,Manhattan,Individual,27987266
40.76628,-73.95795,1,Manhattan,Individual,27987819
40.76236,-73.99255,2,Manhattan,Individual,27993894
40.75561,-73.96723,2,Manhattan,Individual,28001626
40.75751,-73.99112,1,Manhattan,Professional,28005492
40.73383,-73.99509,2,Manhattan,Individual,42816521
40.71082,-73.95736,1,Brooklyn,Individual,42819835
40.71336,-73.96172,2,Brooklyn,Individual,42820387
40.81919,-73.9443,1,Manhattan,Individual,42827015
40.67954,-73.99935,1,Brooklyn,Professional,42827567
40.76072,-73.98792,4,Manhattan,Individual,42828672
40.6453,-73.94669,1,Brooklyn,Individual,42833090
40.62379,-73.92995,1,Brooklyn,Professional,42835300
40.75294,-73.9733,2,Manhattan,Professional,42836404
40.684,-73.96368,1,Brooklyn,Individual,42837509
40.6907,-73.96019,1,Brooklyn,Individual,42838061
40.74207,-73.9824,1,Manhattan,Individual,42839166
40.73316,-74.00782,1,Manhattan,Individual,42839718
40.68895,-73.92146,1,Brooklyn,Individual,42840270
40.82722,-73.9431,2,Manhattan,Individual,42840823
